44.2107,,,,
53.5268,,,,
58.5663,,,,
45.8218,,,,
48.5722,,,,
47.3071,,,,
51.6454,,,,
47.818,,,,
50.2236,,,,
57.4299,,,,
56.5777,,,,
50.041,,,,
45.7017,,,,
55.7701,,,,
48.1725,,,,
49.3712,,,,
47.5625,,,,
48.7865,,,,
59.1619,,,,
55.7108,,,,
41.7921,,,,
52.6572,,,,
51.6721,,,,
46.3372,,,,
50.9805,,,,
45.2536,,,,
52.8148,,,,
54.682,,,,
45.9838,,,,
49.7701,,,,
45.0931,,,,
45.8349,,,,
42.7781,,,,
49.49,,,,
49.3427,,,,
46.3731,,,,
56.5777,,,,
55.4039,,,,
50.2657,,,,
44.5825,,,,
62.6979,,,,
50.5077,,,,
48.6118,,,,
48.1996,,,,
50.3383,,,,
41.4331,,,,
55.6869,,,,
48.2622,,,,
56.7019,,,,
48.1727,,,,
46.8022,,,,
43.2364,,,,
43.2924,,,,
50.5164,,,,
59.7994,,,,
48.8746,,,,
49.5606,,,,
58.1749,,,,
52.5892,,,,
37.3373,,,,
53.8228,,,,
54.8497,,,,
50.6584,,,,
46.4554,,,,
48.2997,,,,
53.3021,,,,
50.4713,,,,
41.555,,,,
50.2954,,,,
52.8361,,,,
52.7018,,,,
43.1564,,,,
53.9302,,,,
50.6295,,,,
54.6193,,,,
53.8229,,,,
43.9121,,,,
44.9341,,,,
53.7574,,,,
49.9595,,,,
56.7905,,,,
51.858,,,,
38.8634,,,,
49.4183,,,,
56.0765,,,,
42.3188,,,,
48.9753,,,,
47.9999,,,,
45.6357,,,,
48.4284,,,,
53.0277,,,,
46.8474,,,,
56.2855,,,,
46.765,,,,
47.9132,,,,
52.0344,,,,
45.6166,,,,
47.2454,,,,
56.4462,,,,
49.9819,,,,
49.1156,,,,
54.3914,,,,
50.5066,,,,
55.4277,,,,
51.8967,,,,
49.8234,,,,
50.4063,,,,
55.2239,,,,
48.8176,,,,
53.1584,,,,
47.538,,,,
55.9237,,,,
50.3581,,,,
42.2977,,,,
46.8779,,,,
45.9446,,,,
43.4516,,,,
45.3586,,,,
52.1196,,,,
54.1269,,,,
44.52,,,,
50.357,,,,
48.8064,,,,
44.0361,,,,
45.4816,,,,
49.4459,,,,
48.6397,,,,
54.1093,,,,
56.8193,,,,
48.6112,,,,
45.3339,,,,
53.6087,,,,
49.8388,,,,
49.6757,,,,
44.3829,,,,
51.2298,,,,
45.521,,,,
52.6429,,,,
51.9573,,,,
45.9583,,,,
47.8364,,,,
55.3268,,,,
50.2095,,,,
51.718,,,,
58.3071,,,,
45.8931,,,,
48.1331,,,,
49.9306,,,,
54.9638,,,,
43.704,,,,
48.4585,,,,
45.3987,,,,
52.0435,,,,
54.9322,,,,
51.0411,,,,
51.9241,,,,
44.4998,,,,
40.7494,,,,
53.8463,,,,
52.5041,,,,
50.5516,,,,
52.7614,,,,
43.6455,,,,
43.8057,,,,
49.3553,,,,
48.49,,,,
52.7818,,,,
42.5296,,,,
58.0857,,,,
52.454,,,,
56.8585,,,,
45.663,,,,
59.3332,,,,
48.0648,,,,
53.9353,,,,
60.0881,,,,
55.5409,,,,
48.561,,,,
45.4279,,,,
48.3879,,,,
51.8075,,,,
50.0814,,,,
44.5649,,,,
47.837,,,,
52.5474,,,,
52.7429,,,,
44.1098,,,,
46.3925,,,,
52.9406,,,,
47.7385,,,,
52.0785,,,,
50.4702,,,,
49.1592,,,,
45.3861,,,,
51.263,,,,
47.5364,,,,
52.2858,,,,
46.0289,,,,
51.2975,,,,
46.5567,,,,
47.2518,,,,
48.5913,,,,
42.7899,,,,
45.6643,,,,
55.6789,,,,
53.9869,,,,
47.4316,,,,
47.7845,,,,
54.7691,,,,
48.5924,,,,
55.7314,,,,
46.9166,,,,
48.168,,,,
45.1039,,,,
45.4611,,,,
55.5589,,,,
45.3826,,,,
43.3096,,,,
51.2641,,,,
55.6295,,,,
48.6208,,,,
47.2145,,,,
52.2965,,,,
46.2446,,,,
54.1214,,,,
46.8846,,,,
51.3528,,,,
48.4597,,,,
58.3759,,,,
54.2705,,,,
40.788,,,,
49.3762,,,,
53.2774,,,,
55.6815,,,,
44.2696,,,,
54.2637,,,,
48.9944,,,,
47.1582,,,,
42.604,,,,
55.0653,,,,
56.4893,,,,
48.6191,,,,
53.1828,,,,
49.3412,,,,
56.7432,,,,
56.9745,,,,
41.6873,,,,
51.0438,,,,
54.6061,,,,
58.2294,,,,
46.1225,,,,
46.5676,,,,
46.4672,,,,
43.9102,,,,
53.7177,,,,
59.7328,,,,
51.6123,,,,
55.6413,,,,
52.4364,,,,
48.9567,,,,
55.9899,,,,
50.7087,,,,
54.309,,,,
40.7491,,,,
52.1016,,,,
55.6827,,,,
44.9663,,,,
55.0633,,,,
41.2994,,,,
51.4759,,,,
50.5781,,,,
44.0159,,,,
48.0597,,,,
48.2089,,,,
45.1702,,,,
47.5496,,,,
47.1328,,,,
43.9244,,,,
46.3829,,,,
50.361,,,,
53.8396,,,,
44.1389,,,,
54.1311,,,,
51.6674,,,,
57.7434,,,,
45.6477,,,,
52.3071,,,,
46.8858,,,,
43.6242,,,,
50.1593,,,,
53.8383,,,,
52.036,,,,
53.2654,,,,
49.6106,,,,
45.3894,,,,
50.6947,,,,
45.4261,,,,
46.4198,,,,
48.4744,,,,
47.3005,,,,
47.7816,,,,
64.5094,,,,
46.2395,,,,
54.4995,,,,
48.9638,,,,
48.5965,,,,
50.2336,,,,
46.9459,,,,
43.0583,,,,
48.9268,,,,
52.0194,,,,
52.2693,,,,
43.5477,,,,
50.8842,,,,
44.8138,,,,
46.364,,,,
42.7382,,,,
51.8129,,,,
54.3994,,,,
61.6849,,,,
47.8517,,,,
45.0133,,,,
38.4714,,,,
50.6879,,,,
50.7986,,,,
47.7085,,,,
49.6457,,,,
51.7374,,,,
53.0123,,,,
50.4556,,,,
53.5517,,,,
51.6717,,,,
50.4344,,,,
51.7821,,,,
44.6522,,,,
51.8023,,,,
45.5703,,,,
52.1945,,,,
57.2198,,,,
57.6156,,,,
51.9345,,,,
48.3156,,,,
46.5297,,,,
43.9955,,,,
38.6767,,,,
50.1451,,,,
60.6447,,,,
46.6172,,,,
46.1065,,,,
44.1601,,,,
50.0348,,,,
52.4191,,,,
45.0838,,,,
54.2609,,,,
59.2115,,,,
49.8911,,,,
53.8939,,,,
55.2317,,,,
49.7228,,,,
41.9603,,,,
45.6072,,,,
59.1147,,,,
55.2647,,,,
52.6045,,,,
47.8345,,,,
40.3447,,,,
57.2229,,,,
43.4825,,,,
42.75,,,,
51.4951,,,,
62.0829,,,,
53.2812,,,,
50.9454,,,,
54.1927,,,,
43.3646,,,,
52.9771,,,,
48.3781,,,,
59.1078,,,,
52.3216,,,,
49.3033,,,,
50.6557,,,,
42.984,,,,
52.7877,,,,
45.207,,,,
50.8972,,,,
43.317,,,,
47.7564,,,,
50.3433,,,,
58.8698,,,,
48.3596,,,,
53.4709,,,,
39.3756,,,,
52.0263,,,,
59.7274,,,,
40.2584,,,,
42.4115,,,,
41.8084,,,,
46.6951,,,,
49.2398,,,,
44.995,,,,
50.3765,,,,
53.6157,,,,
55.1847,,,,
49.3551,,,,
41.6131,,,,
55.1871,,,,
47.7183,,,,
49.8972,,,,
54.0853,,,,
53.7456,,,,
44.5133,,,,
51.6408,,,,
47.1961,,,,
40.5003,,,,
52.9287,,,,
54.727,,,,
49.2372,,,,
54.0376,,,,
43.2955,,,,
50.1124,,,,
49.2407,,,,
53.9659,,,,
41.6078,,,,
51.9988,,,,
47.6762,,,,
51.1723,,,,
48.9876,,,,
45.6772,,,,
55.4172,,,,
45.497,,,,
59.8915,,,,
49.999,,,,
45.5477,,,,
49.176,,,,
45.6557,,,,
49.3925,,,,
52.4658,,,,
50.7211,,,,
43.9522,,,,
54.8669,,,,
59.0679,,,,
44.5909,,,,
55.8921,,,,
47.7139,,,,
47.7401,,,,
51.0905,,,,
49.5615,,,,
49.626,,,,
46.3719,,,,
52.8299,,,,
55.9974,,,,
49.7035,,,,
47.425,,,,
52.9198,,,,
53.661,,,,
51.6238,,,,
49.6876,,,,
47.0407,,,,
43.6244,,,,
55.222,,,,
59.3817,,,,
52.8254,,,,
56.1168,,,,
55.0109,,,,
54.2678,,,,
45.3514,,,,
47.5225,,,,
54.9176,,,,
42.376,,,,
54.7182,,,,
51.566,,,,
51.8819,,,,
43.419,,,,
55.5326,,,,
46.2403,,,,
42.5113,,,,
56.1889,,,,
48.1907,,,,
56.4798,,,,
52.9873,,,,
42.3007,,,,
51.3456,,,,
43.2452,,,,
52.1576,,,,
58.8122,,,,
55.1984,,,,
54.823,,,,
57.9313,,,,
45.8107,,,,
48.4647,,,,
48.1854,,,,
55.6828,,,,
45.2997,,,,
51.4513,,,,
52.3392,,,,
45.9468,,,,
49.6904,,,,
50.663,,,,
49.7429,,,,
48.3975,,,,
46.7952,,,,
43.7241,,,,
49.6312,,,,
45.0328,,,,
45.3284,,,,
47.8583,,,,
54.5175,,,,
54.003,,,,
48.6538,,,,
42.7635,,,,
50.724,,,,
55.4874,,,,
45.9056,,,,
48.916,,,,
56.2472,,,,
46.0426,,,,
44.8297,,,,
57.5203,,,,
57.2635,,,,
51.9363,,,,
58.09,,,,
56.8479,,,,
49.7013,,,,
41.7603,,,,
48.5261,,,,
54.0819,,,,
58.0996,,,,
49.403,,,,
40.7328,,,,
52.1372,,,,
51.4032,,,,
54.5154,,,,
45.0375,,,,
51.1307,,,,
48.8813,,,,
49.2432,,,,
49.1078,,,,
49.7882,,,,
46.5485,,,,
49.9001,,,,
47.8927,,,,
67.0434,,,,
56.8795,,,,
45.992,,,,
50.3869,,,,
57.9166,,,,
44.9728,,,,
47.0513,,,,
52.3457,,,,
46.7298,,,,
53.1293,,,,
41.3767,,,,
47.5346,,,,
48.1094,,,,
49.8366,,,,
45.8778,,,,
51.5065,,,,
49.8706,,,,
46.0894,,,,
44.4336,,,,
42.3071,,,,
47.8535,,,,
50.9602,,,,
48.8787,,,,
44.1828,,,,
44.2525,,,,
51.4262,,,,
54.4478,,,,
44.5033,,,,
48.5863,,,,
51.8083,,,,
56.3461,,,,
49.2191,,,,
50.5382,,,,
52.0863,,,,
54.5162,,,,
59.1101,,,,
48.9013,,,,
55.7688,,,,
55.9009,,,,
49.6519,,,,
44.0025,,,,
46.924,,,,
54.3523,,,,
56.8025,,,,
48.7419,,,,
54.5524,,,,
56.3081,,,,
58.4838,,,,
46.2779,,,,
53.9221,,,,
52.5655,,,,
54.882,,,,
42.8152,,,,
50.5472,,,,
42.7167,,,,
47.2906,,,,
46.348,,,,
51.74,,,,
50.6794,,,,
59.5341,,,,
51.2052,,,,
58.8515,,,,
52.1572,,,,
47.2173,,,,
53.0507,,,,
54.2724,,,,
54.3681,,,,
48.9048,,,,
43.9491,,,,
43.9773,,,,
58.7302,,,,
62.2534,,,,
44.6948,,,,
52.042,,,,
56.4391,,,,
42.6066,,,,
46.8688,,,,
53.8619,,,,
47.6927,,,,
56.6129,,,,
48.4622,,,,
53.9822,,,,
61.5308,,,,
45.0493,,,,
55.5909,,,,
52.637,,,,
50.2754,,,,
43.4485,,,,
51.129,,,,
50.7534,,,,
53.4747,,,,
45.0261,,,,
54.4354,,,,
46.1209,,,,
54.1237,,,,
53.9699,,,,
53.5986,,,,
44.4652,,,,
49.7992,,,,
56.5019,,,,
56.0768,,,,
44.4246,,,,
48.352,,,,
49.5452,,,,
47.7984,,,,
47.0667,,,,
56.4862,,,,
45.6753,,,,
45.6776,,,,
44.393,,,,
46.2313,,,,
52.3885,,,,
51.9504,,,,
56.1442,,,,
53.5046,,,,
41.5784,,,,
48.3353,,,,
49.5862,,,,
67.2444,,,,
50.6892,,,,
36.2303,,,,
52.7872,,,,
48.5892,,,,
47.0617,,,,
52.5649,,,,
42.6653,,,,
49.6454,,,,
50.2342,,,,
46.5301,,,,
50.8856,,,,
56.3686,,,,
49.0707,,,,
49.0627,,,,
54.0616,,,,
46.6063,,,,
48.5171,,,,
50.827,,,,
57.004,,,,
55.6458,,,,
45.2086,,,,
48.1697,,,,
49.8417,,,,
48.9842,,,,
44.2502,,,,
50.5938,,,,
50.4016,,,,
47.5231,,,,
44.8534,,,,
51.5276,,,,
48.7994,,,,
44.018,,,,
50.0463,,,,
54.6163,,,,
50.8356,,,,
41.3563,,,,
54.7791,,,,
51.4282,,,,
58.664,,,,
53.1726,,,,
43.7178,,,,
52.6564,,,,
48.6004,,,,
48.2837,,,,
47.155,,,,
51.7037,,,,
52.7871,,,,
41.9147,,,,
46.5332,,,,
57.6796,,,,
50.3559,,,,
46.7355,,,,
57.1646,,,,
56.4851,,,,
46.8949,,,,
50.9845,,,,
57.7652,,,,
56.8272,,,,
49.2666,,,,
55.5071,,,,
51.9096,,,,
36.3569,,,,
51.1182,,,,
48.046,,,,
47.6899,,,,
46.1992,,,,
50.4013,,,,
46.1705,,,,
49.7321,,,,
53.2412,,,,
45.4157,,,,
40.1666,,,,
47.7095,,,,
47.8332,,,,
57.0042,,,,
57.6234,,,,
55.3016,,,,
53.3115,,,,
47.6113,,,,
49.449,,,,
51.6523,,,,
51.6334,,,,
52.1122,,,,
50.7562,,,,
50.7513,,,,
54.41,,,,
55.104,,,,
42.3008,,,,
49.0839,,,,
53.0586,,,,
52.7554,,,,
48.9479,,,,
51.309,,,,
54.4959,,,,
52.9337,,,,
45.4129,,,,
58.5177,,,,
49.691,,,,
59.4441,,,,
56.24,,,,
56.2648,,,,
46.2238,,,,
43.1738,,,,
49.9282,,,,
42.4148,,,,
43.8164,,,,
52.0286,,,,
56.6776,,,,
47.9072,,,,
50.6041,,,,
43.2254,,,,
43.5145,,,,
48.4119,,,,
46.594,,,,
41.026,,,,
52.0696,,,,
47.7498,,,,
48.5579,,,,
53.0418,,,,
55.8593,,,,
60.1061,,,,
49.5578,,,,
48.5,,,,
44.7133,,,,
47.1676,,,,
36.4278,,,,
39.204,,,,
40.0035,,,,
48.8019,,,,
46.1089,,,,
51.9074,,,,
49.8418,,,,
53.1158,,,,
49.0871,,,,
56.924,,,,
49.3274,,,,
58.7317,,,,
37.8819,,,,
55.3485,,,,
52.4601,,,,
53.3098,,,,
58.4306,,,,
46.452,,,,
53.4596,,,,
44.0151,,,,
51.3972,,,,
50.4127,,,,
59.804,,,,
58.1239,,,,
56.4721,,,,
42.3255,,,,
49.3432,,,,
49.6101,,,,
45.9484,,,,
48.0759,,,,
49.5291,,,,
52.9222,,,,
49.5699,,,,
40.2636,,,,
57.0028,,,,
49.9491,,,,
58.5077,,,,
48.0205,,,,
43.1163,,,,
49.2024,,,,
43.5572,,,,
52.5554,,,,
56.106,,,,
54.7946,,,,
47.7398,,,,
36.721,,,,
55.4149,,,,
43.1406,,,,
47.2864,,,,
51.9567,,,,
45.9122,,,,
50.3279,,,,
53.8048,,,,
55.54,,,,
46.1051,,,,
49.4401,,,,
47.777,,,,
48.2856,,,,
41.0218,,,,
52.9026,,,,
58.7406,,,,
48.0001,,,,
40.4242,,,,
52.8079,,,,
43.5728,,,,
56.3073,,,,
49.3893,,,,
46.2733,,,,
51.0889,,,,
45.4617,,,,
50.3637,,,,
51.1717,,,,
47.5942,,,,
52.2945,,,,
49.5412,,,,
